,value,series_name,date
102,231.893,CPI,2013-05-01
103,231.797,CPI,2013-04-01
104,232.282,CPI,2013-03-01
105,232.937,CPI,2013-02-01
106,231.679,CPI,2013-01-01
107,231.221,CPI,2012-12-01
108,231.249,CPI,2012-11-01
109,231.638,CPI,2012-10-01
110,231.015,CPI,2012-09-01
111,229.918,CPI,2012-08-01
112,228.590,CPI,2012-07-01
113,228.524,CPI,2012-06-01
114,228.713,CPI,2012-05-01
115,229.187,CPI,2012-04-01
116,228.807,CPI,2012-03-01
117,228.329,CPI,2012-02-01
118,227.842,CPI,2012-01-01
119,227.223,CPI,2011-12-01
120,227.169,CPI,2011-11-01
121,226.750,CPI,2011-10-01
122,226.597,CPI,2011-09-01
123,226.106,CPI,2011-08-01
124,225.395,CPI,2011-07-01
125,224.806,CPI,2011-06-01
126,224.806,CPI,2011-05-01
127,224.093,CPI,2011-04-01
128,223.046,CPI,2011-03-01
129,221.898,CPI,2011-02-01
130,221.187,CPI,2011-01-01
131,220.472,CPI,2010-12-01
132,219.590,CPI,2010-11-01
133,219.035,CPI,2010-10-01
134,218.275,CPI,2010-09-01
135,217.923,CPI,2010-08-01
136,217.605,CPI,2010-07-01
137,217.199,CPI,2010-06-01
138,217.290,CPI,2010-05-01
139,217.403,CPI,2010-04-01
140,217.353,CPI,2010-03-01
141,217.281,CPI,2010-02-01
142,217.488,CPI,2010-01-01
143,217.347,CPI,2009-12-01
144,217.234,CPI,2009-11-01
145,216.509,CPI,2009-10-01
146,215.861,CPI,2009-09-01
147,215.445,CPI,2009-08-01
148,214.726,CPI,2009-07-01
149,214.790,CPI,2009-06-01
150,213.022,CPI,2009-05-01
151,212.709,CPI,2009-04-01
152,212.495,CPI,2009-03-01
153,212.705,CPI,2009-02-01
154,211.933,CPI,2009-01-01
155,211.398,CPI,2008-12-01
156,213.153,CPI,2008-11-01
157,216.995,CPI,2008-10-01
158,218.877,CPI,2008-09-01
159,218.690,CPI,2008-08-01
160,219.016,CPI,2008-07-01
161,217.463,CPI,2008-06-01
162,215.208,CPI,2008-05-01
163,213.942,CPI,2008-04-01
164,213.448,CPI,2008-03-01
165,212.687,CPI,2008-02-01
166,212.174,CPI,2008-01-01
167,211.445,CPI,2007-12-01
168,210.834,CPI,2007-11-01
169,209.190,CPI,2007-10-01
170,208.547,CPI,2007-09-01
171,207.667,CPI,2007-08-01
172,207.603,CPI,2007-07-01
173,207.234,CPI,2007-06-01
174,206.755,CPI,2007-05-01
175,205.904,CPI,2007-04-01
176,205.288,CPI,2007-03-01
177,204.226,CPI,2007-02-01
178,203.437,CPI,2007-01-01
179,203.1,CPI,2006-12-01
180,202.0,CPI,2006-11-01
181,201.9,CPI,2006-10-01
182,202.8,CPI,2006-09-01
183,203.8,CPI,2006-08-01
184,202.9,CPI,2006-07-01
185,201.8,CPI,2006-06-01
186,201.3,CPI,2006-05-01
187,200.7,CPI,2006-04-01
188,199.7,CPI,2006-03-01
189,199.4,CPI,2006-02-01
190,199.3,CPI,2006-01-01
191,198.1,CPI,2005-12-01
192,198.1,CPI,2005-11-01
193,199.1,CPI,2005-10-01
194,198.8,CPI,2005-09-01
195,196.1,CPI,2005-08-01
196,194.9,CPI,2005-07-01
197,193.7,CPI,2005-06-01
198,193.6,CPI,2005-05-01
199,193.7,CPI,2005-04-01
200,193.1,CPI,2005-03-01
201,192.4,CPI,2005-02-01
202,191.6,CPI,2005-01-01
203,191.7,CPI,2004-12-01
204,191.7,CPI,2004-11-01
205,190.8,CPI,2004-10-01
206,189.8,CPI,2004-09-01
207,189.2,CPI,2004-08-01
208,189.1,CPI,2004-07-01
209,188.9,CPI,2004-06-01
210,188.2,CPI,2004-05-01
211,187.4,CPI,2004-04-01
212,187.1,CPI,2004-03-01
213,186.7,CPI,2004-02-01
214,186.3,CPI,2004-01-01
0,58.9,core_CPI,1976-12-01
1,58.7,core_CPI,1976-11-01
2,58.5,core_CPI,1976-10-01
3,58.2,core_CPI,1976-09-01
4,57.9,core_CPI,1976-08-01
5,57.6,core_CPI,1976-07-01
6,57.2,core_CPI,1976-06-01
7,57.0,core_CPI,1976-05-01
8,56.7,core_CPI,1976-04-01
9,56.5,core_CPI,1976-03-01
10,56.2,core_CPI,1976-02-01
11,55.9,core_CPI,1976-01-01
12,55.5,core_CPI,1975-12-01
13,55.2,core_CPI,1975-11-01
14,54.8,core_CPI,1975-10-01
15,54.5,core_CPI,1975-09-01
16,54.2,core_CPI,1975-08-01
17,54.0,core_CPI,1975-07-01
18,53.8,core_CPI,1975-06-01
19,53.5,core_CPI,1975-05-01
20,53.3,core_CPI,1975-04-01
21,53.0,core_CPI,1975-03-01
22,52.8,core_CPI,1975-02-01
23,52.3,core_CPI,1975-01-01
24,52.0,core_CPI,1974-12-01
25,51.6,core_CPI,1974-11-01
26,51.2,core_CPI,1974-10-01
27,50.7,core_CPI,1974-09-01
28,50.2,core_CPI,1974-08-01
29,49.5,core_CPI,1974-07-01
30,49.0,core_CPI,1974-06-01
31,48.5,core_CPI,1974-05-01
32,47.9,core_CPI,1974-04-01
33,47.6,core_CPI,1974-03-01
34,47.2,core_CPI,1974-02-01
35,46.9,core_CPI,1974-01-01
36,46.7,core_CPI,1973-12-01
37,46.5,core_CPI,1973-11-01
38,46.3,core_CPI,1973-10-01
39,46.0,core_CPI,1973-09-01
40,45.7,core_CPI,1973-08-01
41,45.5,core_CPI,1973-07-01
42,45.4,core_CPI,1973-06-01
43,45.3,core_CPI,1973-05-01
44,45.1,core_CPI,1973-04-01
45,45.0,core_CPI,1973-03-01
46,44.8,core_CPI,1973-02-01
47,44.6,core_CPI,1973-01-01
48,44.6,core_CPI,1972-12-01
49,44.4,core_CPI,1972-11-01
50,44.4,core_CPI,1972-10-01
51,44.3,core_CPI,1972-09-01
52,44.3,core_CPI,1972-08-01
53,44.1,core_CPI,1972-07-01
54,44.0,core_CPI,1972-06-01
55,43.9,core_CPI,1972-05-01
56,43.8,core_CPI,1972-04-01
57,43.6,core_CPI,1972-03-01
58,43.6,core_CPI,1972-02-01
59,43.5,core_CPI,1972-01-01
60,43.3,core_CPI,1971-12-01
61,43.2,core_CPI,1971-11-01
62,43.1,core_CPI,1971-10-01
63,43.0,core_CPI,1971-09-01
64,43.0,core_CPI,1971-08-01
65,42.9,core_CPI,1971-07-01
66,42.8,core_CPI,1971-06-01
67,42.6,core_CPI,1971-05-01
68,42.4,core_CPI,1971-04-01
69,42.2,core_CPI,1971-03-01
70,42.2,core_CPI,1971-02-01
71,42.1,core_CPI,1971-01-01
72,42.0,core_CPI,1970-12-01
73,41.8,core_CPI,1970-11-01
74,41.5,core_CPI,1970-10-01
75,41.3,core_CPI,1970-09-01
76,41.1,core_CPI,1970-08-01
77,40.9,core_CPI,1970-07-01
78,40.8,core_CPI,1970-06-01
79,40.5,core_CPI,1970-05-01
80,40.4,core_CPI,1970-04-01
81,40.1,core_CPI,1970-03-01
82,39.8,core_CPI,1970-02-01
83,39.6,core_CPI,1970-01-01
84,39.4,core_CPI,1969-12-01
85,39.2,core_CPI,1969-11-01
86,39.1,core_CPI,1969-10-01
87,38.9,core_CPI,1969-09-01
88,38.7,core_CPI,1969-08-01
89,38.5,core_CPI,1969-07-01
90,38.3,core_CPI,1969-06-01
91,38.1,core_CPI,1969-05-01
92,38.1,core_CPI,1969-04-01
93,37.8,core_CPI,1969-03-01
94,37.6,core_CPI,1969-02-01
95,37.3,core_CPI,1969-01-01
96,37.2,core_CPI,1968-12-01
97,37.1,core_CPI,1968-11-01
98,36.9,core_CPI,1968-10-01
99,36.7,core_CPI,1968-09-01
100,36.5,core_CPI,1968-08-01
101,36.4,core_CPI,1968-07-01
102,36.2,core_CPI,1968-06-01
103,36.0,core_CPI,1968-05-01
104,35.9,core_CPI,1968-04-01
105,35.8,core_CPI,1968-03-01
106,35.7,core_CPI,1968-02-01
107,35.5,core_CPI,1968-01-01
108,35.4,core_CPI,1967-12-01
109,35.2,core_CPI,1967-11-01
110,35.1,core_CPI,1967-10-01
111,35.0,core_CPI,1967-09-01
112,34.9,core_CPI,1967-08-01
113,34.7,core_CPI,1967-07-01
114,34.6,core_CPI,1967-06-01
115,34.5,core_CPI,1967-05-01
116,34.4,core_CPI,1967-04-01
117,34.3,core_CPI,1967-03-01
118,34.2,core_CPI,1967-02-01
119,34.2,core_CPI,1967-01-01
120,34.1,core_CPI,1966-12-01
121,34.0,core_CPI,1966-11-01
122,34.0,core_CPI,1966-10-01
123,33.8,core_CPI,1966-09-01
124,33.7,core_CPI,1966-08-01
125,33.6,core_CPI,1966-07-01
126,33.5,core_CPI,1966-06-01
127,33.4,core_CPI,1966-05-01
128,33.3,core_CPI,1966-04-01
129,33.1,core_CPI,1966-03-01
130,33.1,core_CPI,1966-02-01
131,33.0,core_CPI,1966-01-01
132,33.0,core_CPI,1965-12-01
133,32.9,core_CPI,1965-11-01
134,32.8,core_CPI,1965-10-01
135,32.8,core_CPI,1965-09-01
136,32.7,core_CPI,1965-08-01
137,32.7,core_CPI,1965-07-01
138,32.7,core_CPI,1965-06-01
139,32.7,core_CPI,1965-05-01
140,32.7,core_CPI,1965-04-01
141,32.6,core_CPI,1965-03-01
142,32.6,core_CPI,1965-02-01
143,32.6,core_CPI,1965-01-01
144,32.5,core_CPI,1964-12-01
145,32.5,core_CPI,1964-11-01
146,32.4,core_CPI,1964-10-01
147,32.3,core_CPI,1964-09-01
148,32.3,core_CPI,1964-08-01
149,32.3,core_CPI,1964-07-01
150,32.3,core_CPI,1964-06-01
151,32.2,core_CPI,1964-05-01
152,32.2,core_CPI,1964-04-01
153,32.2,core_CPI,1964-03-01
154,32.2,core_CPI,1964-02-01
155,32.2,core_CPI,1964-01-01
156,32.1,core_CPI,1963-12-01
157,32.0,core_CPI,1963-11-01
158,32.0,core_CPI,1963-10-01
159,31.9,core_CPI,1963-09-01
160,31.9,core_CPI,1963-08-01
161,31.8,core_CPI,1963-07-01
162,31.8,core_CPI,1963-06-01
163,31.7,core_CPI,1963-05-01
164,31.7,core_CPI,1963-04-01
165,31.7,core_CPI,1963-03-01
166,31.6,core_CPI,1963-02-01
167,31.5,core_CPI,1963-01-01
168,31.6,core_CPI,1962-12-01
169,31.5,core_CPI,1962-11-01
170,31.5,core_CPI,1962-10-01
171,31.5,core_CPI,1962-09-01
172,31.5,core_CPI,1962-08-01
173,31.4,core_CPI,1962-07-01
174,31.4,core_CPI,1962-06-01
175,31.4,core_CPI,1962-05-01
176,31.3,core_CPI,1962-04-01
177,31.3,core_CPI,1962-03-01
178,31.2,core_CPI,1962-02-01
179,31.2,core_CPI,1962-01-01
180,31.2,core_CPI,1961-12-01
181,31.2,core_CPI,1961-11-01
182,31.1,core_CPI,1961-10-01
183,31.1,core_CPI,1961-09-01
184,31.1,core_CPI,1961-08-01
185,31.0,core_CPI,1961-07-01
186,31.0,core_CPI,1961-06-01
187,30.9,core_CPI,1961-05-01
188,30.9,core_CPI,1961-04-01
189,30.9,core_CPI,1961-03-01
190,30.8,core_CPI,1961-02-01
191,30.8,core_CPI,1961-01-01
192,30.7,core_CPI,1960-12-01
193,30.8,core_CPI,1960-11-01
194,30.8,core_CPI,1960-10-01
195,30.6,core_CPI,1960-09-01
196,30.6,core_CPI,1960-08-01
197,30.6,core_CPI,1960-07-01
198,30.7,core_CPI,1960-06-01
199,30.6,core_CPI,1960-05-01
200,30.6,core_CPI,1960-04-01
201,30.6,core_CPI,1960-03-01
202,30.6,core_CPI,1960-02-01
203,30.5,core_CPI,1960-01-01
204,30.5,core_CPI,1959-12-01
205,30.4,core_CPI,1959-11-01
206,30.4,core_CPI,1959-10-01
207,30.3,core_CPI,1959-09-01
208,30.2,core_CPI,1959-08-01
209,30.2,core_CPI,1959-07-01
210,30.2,core_CPI,1959-06-01
211,30.1,core_CPI,1959-05-01
212,30.0,core_CPI,1959-04-01
213,30.0,core_CPI,1959-03-01
214,29.9,core_CPI,1959-02-01
215,29.9,core_CPI,1959-01-01
216,29.9,core_CPI,1958-12-01
217,29.8,core_CPI,1958-11-01
218,29.7,core_CPI,1958-10-01
219,29.7,core_CPI,1958-09-01
220,29.6,core_CPI,1958-08-01
221,29.6,core_CPI,1958-07-01
222,29.6,core_CPI,1958-06-01
223,29.5,core_CPI,1958-05-01
224,29.5,core_CPI,1958-04-01
225,29.5,core_CPI,1958-03-01
226,29.4,core_CPI,1958-02-01
227,29.3,core_CPI,1958-01-01
228,29.3,core_CPI,1957-12-01
229,29.3,core_CPI,1957-11-01
230,29.2,core_CPI,1957-10-01
231,29.1,core_CPI,1957-09-01
232,29.0,core_CPI,1957-08-01
233,29.0,core_CPI,1957-07-01
234,28.9,core_CPI,1957-06-01
235,28.8,core_CPI,1957-05-01
236,28.8,core_CPI,1957-04-01
237,28.7,core_CPI,1957-03-01
238,28.6,core_CPI,1957-02-01
239,28.5,core_CPI,1957-01-01
0,163.1,core_CPI,1995-12-01
1,163.0,core_CPI,1995-11-01
2,162.7,core_CPI,1995-10-01
3,162.2,core_CPI,1995-09-01
4,161.8,core_CPI,1995-08-01
5,161.4,core_CPI,1995-07-01
6,161.1,core_CPI,1995-06-01
7,160.7,core_CPI,1995-05-01
8,160.4,core_CPI,1995-04-01
9,159.9,core_CPI,1995-03-01
10,159.4,core_CPI,1995-02-01
11,159.0,core_CPI,1995-01-01
12,158.3,core_CPI,1994-12-01
13,158.2,core_CPI,1994-11-01
14,157.8,core_CPI,1994-10-01
15,157.5,core_CPI,1994-09-01
16,157.1,core_CPI,1994-08-01
17,156.7,core_CPI,1994-07-01
18,156.4,core_CPI,1994-06-01
19,155.9,core_CPI,1994-05-01
20,155.5,core_CPI,1994-04-01
21,155.3,core_CPI,1994-03-01
22,154.8,core_CPI,1994-02-01
23,154.5,core_CPI,1994-01-01
24,154.3,core_CPI,1993-12-01
25,153.9,core_CPI,1993-11-01
26,153.4,core_CPI,1993-10-01
27,152.9,core_CPI,1993-09-01
28,152.8,core_CPI,1993-08-01
29,152.3,core_CPI,1993-07-01
30,152.1,core_CPI,1993-06-01
31,151.8,core_CPI,1993-05-01
32,151.4,core_CPI,1993-04-01
33,150.8,core_CPI,1993-03-01
34,150.6,core_CPI,1993-02-01
35,150.1,core_CPI,1993-01-01
36,149.6,core_CPI,1992-12-01
37,149.2,core_CPI,1992-11-01
38,148.8,core_CPI,1992-10-01
39,148.1,core_CPI,1992-09-01
40,147.9,core_CPI,1992-08-01
41,147.6,core_CPI,1992-07-01
42,147.1,core_CPI,1992-06-01
43,146.8,core_CPI,1992-05-01
44,146.3,core_CPI,1992-04-01
45,145.9,core_CPI,1992-03-01
46,145.4,core_CPI,1992-02-01
47,145.1,core_CPI,1992-01-01
48,144.7,core_CPI,1991-12-01
49,144.2,core_CPI,1991-11-01
50,143.7,core_CPI,1991-10-01
51,143.4,core_CPI,1991-09-01
52,142.9,core_CPI,1991-08-01
53,142.3,core_CPI,1991-07-01
54,141.8,core_CPI,1991-06-01
55,141.3,core_CPI,1991-05-01
56,140.9,core_CPI,1991-04-01
57,140.5,core_CPI,1991-03-01
58,140.2,core_CPI,1991-02-01
59,139.5,core_CPI,1991-01-01
60,138.6,core_CPI,1990-12-01
61,138.0,core_CPI,1990-11-01
62,137.6,core_CPI,1990-10-01
63,137.1,core_CPI,1990-09-01
64,136.6,core_CPI,1990-08-01
65,135.8,core_CPI,1990-07-01
66,135.1,core_CPI,1990-06-01
67,134.4,core_CPI,1990-05-01
68,134.0,core_CPI,1990-04-01
69,133.5,core_CPI,1990-03-01
70,132.7,core_CPI,1990-02-01
71,132.1,core_CPI,1990-01-01
72,131.6,core_CPI,1989-12-01
73,131.1,core_CPI,1989-11-01
74,130.6,core_CPI,1989-10-01
75,129.9,core_CPI,1989-09-01
76,129.5,core_CPI,1989-08-01
77,129.2,core_CPI,1989-07-01
78,128.8,core_CPI,1989-06-01
79,128.3,core_CPI,1989-05-01
80,127.8,core_CPI,1989-04-01
81,127.4,core_CPI,1989-03-01
82,126.9,core_CPI,1989-02-01
83,126.5,core_CPI,1989-01-01
84,126.0,core_CPI,1988-12-01
85,125.6,core_CPI,1988-11-01
86,125.2,core_CPI,1988-10-01
87,124.7,core_CPI,1988-09-01
88,124.0,core_CPI,1988-08-01
89,123.6,core_CPI,1988-07-01
90,123.2,core_CPI,1988-06-01
91,122.7,core_CPI,1988-05-01
92,122.3,core_CPI,1988-04-01
93,121.7,core_CPI,1988-03-01
94,121.2,core_CPI,1988-02-01
95,120.9,core_CPI,1988-01-01
96,120.4,core_CPI,1987-12-01
97,120.1,core_CPI,1987-11-01
98,119.8,core_CPI,1987-10-01
99,119.2,core_CPI,1987-09-01
100,118.7,core_CPI,1987-08-01
101,118.3,core_CPI,1987-07-01
102,117.9,core_CPI,1987-06-01
103,117.7,core_CPI,1987-05-01
104,117.3,core_CPI,1987-04-01
105,116.6,core_CPI,1987-03-01
106,116.2,core_CPI,1987-02-01
107,115.9,core_CPI,1987-01-01
108,115.6,core_CPI,1986-12-01
109,115.3,core_CPI,1986-11-01
110,115.0,core_CPI,1986-10-01
111,114.6,core_CPI,1986-09-01
112,114.2,core_CPI,1986-08-01
113,113.8,core_CPI,1986-07-01
114,113.4,core_CPI,1986-06-01
115,113.1,core_CPI,1986-05-01
116,112.9,core_CPI,1986-04-01
117,112.5,core_CPI,1986-03-01
118,112.2,core_CPI,1986-02-01
119,111.9,core_CPI,1986-01-01
120,111.4,core_CPI,1985-12-01
121,111.1,core_CPI,1985-11-01
122,110.5,core_CPI,1985-10-01
123,110.0,core_CPI,1985-09-01
124,109.8,core_CPI,1985-08-01
125,109.4,core_CPI,1985-07-01
126,109.1,core_CPI,1985-06-01
127,108.8,core_CPI,1985-05-01
128,108.4,core_CPI,1985-04-01
129,108.1,core_CPI,1985-03-01
130,107.7,core_CPI,1985-02-01
131,107.1,core_CPI,1985-01-01
132,106.8,core_CPI,1984-12-01
133,106.4,core_CPI,1984-11-01
134,106.2,core_CPI,1984-10-01
135,105.8,core_CPI,1984-09-01
136,105.4,core_CPI,1984-08-01
137,105.0,core_CPI,1984-07-01
138,104.5,core_CPI,1984-06-01
139,104.1,core_CPI,1984-05-01
140,103.7,core_CPI,1984-04-01
141,103.2,core_CPI,1984-03-01
142,102.8,core_CPI,1984-02-01
143,102.5,core_CPI,1984-01-01
144,101.8,core_CPI,1983-12-01
145,101.5,core_CPI,1983-11-01
146,101.0,core_CPI,1983-10-01
147,100.5,core_CPI,1983-09-01
148,100.1,core_CPI,1983-08-01
149,99.8,core_CPI,1983-07-01
150,99.2,core_CPI,1983-06-01
151,98.9,core_CPI,1983-05-01
152,98.6,core_CPI,1983-04-01
153,98.2,core_CPI,1983-03-01
154,98.0,core_CPI,1983-02-01
155,97.6,core_CPI,1983-01-01
156,97.2,core_CPI,1982-12-01
157,97.3,core_CPI,1982-11-01
158,97.5,core_CPI,1982-10-01
159,97.2,core_CPI,1982-09-01
160,97.1,core_CPI,1982-08-01
161,96.7,core_CPI,1982-07-01
162,96.1,core_CPI,1982-06-01
163,95.4,core_CPI,1982-05-01
164,94.7,core_CPI,1982-04-01
165,93.9,core_CPI,1982-03-01
166,93.8,core_CPI,1982-02-01
167,93.3,core_CPI,1982-01-01
168,93.0,core_CPI,1981-12-01
169,92.5,core_CPI,1981-11-01
170,92.1,core_CPI,1981-10-01
171,91.8,core_CPI,1981-09-01
172,90.7,core_CPI,1981-08-01
173,89.8,core_CPI,1981-07-01
174,88.6,core_CPI,1981-06-01
175,87.8,core_CPI,1981-05-01
176,87.0,core_CPI,1981-04-01
177,86.4,core_CPI,1981-03-01
178,85.9,core_CPI,1981-02-01
179,85.4,core_CPI,1981-01-01
180,84.9,core_CPI,1980-12-01
181,83.9,core_CPI,1980-11-01
182,83.0,core_CPI,1980-10-01
183,82.1,core_CPI,1980-09-01
184,81.3,core_CPI,1980-08-01
185,80.8,core_CPI,1980-07-01
186,81.0,core_CPI,1980-06-01
187,80.1,core_CPI,1980-05-01
188,79.5,core_CPI,1980-04-01
189,78.6,core_CPI,1980-03-01
190,77.5,core_CPI,1980-02-01
191,76.7,core_CPI,1980-01-01
192,75.7,core_CPI,1979-12-01
193,74.8,core_CPI,1979-11-01
194,74.0,core_CPI,1979-10-01
195,73.3,core_CPI,1979-09-01
196,72.7,core_CPI,1979-08-01
197,71.9,core_CPI,1979-07-01
198,71.3,core_CPI,1979-06-01
199,70.8,core_CPI,1979-05-01
200,70.3,core_CPI,1979-04-01
201,69.8,core_CPI,1979-03-01
202,69.2,core_CPI,1979-02-01
203,68.5,core_CPI,1979-01-01
204,68.0,core_CPI,1978-12-01
205,67.6,core_CPI,1978-11-01
206,67.2,core_CPI,1978-10-01
207,66.7,core_CPI,1978-09-01
208,66.1,core_CPI,1978-08-01
209,65.6,core_CPI,1978-07-01
210,65.2,core_CPI,1978-06-01
211,64.7,core_CPI,1978-05-01
212,64.3,core_CPI,1978-04-01
213,63.8,core_CPI,1978-03-01
214,63.4,core_CPI,1978-02-01
215,63.1,core_CPI,1978-01-01
216,62.7,core_CPI,1977-12-01
217,62.3,core_CPI,1977-11-01
218,62.0,core_CPI,1977-10-01
219,61.8,core_CPI,1977-09-01
220,61.5,core_CPI,1977-08-01
221,61.2,core_CPI,1977-07-01
222,61.0,core_CPI,1977-06-01
223,60.6,core_CPI,1977-05-01
224,60.3,core_CPI,1977-04-01
225,60.0,core_CPI,1977-03-01
226,59.7,core_CPI,1977-02-01
227,59.3,core_CPI,1977-01-01
228,58.9,core_CPI,1976-12-01
229,58.7,core_CPI,1976-11-01
230,58.5,core_CPI,1976-10-01
231,58.2,core_CPI,1976-09-01
232,57.9,core_CPI,1976-08-01
233,57.6,core_CPI,1976-07-01
234,57.2,core_CPI,1976-06-01
235,57.0,core_CPI,1976-05-01
236,56.7,core_CPI,1976-04-01
237,56.5,core_CPI,1976-03-01
238,56.2,core_CPI,1976-02-01
239,55.9,core_CPI,1976-01-01
0,239.584,core_CPI,2014-12-01
1,239.458,core_CPI,2014-11-01
2,239.191,core_CPI,2014-10-01
3,238.786,core_CPI,2014-09-01
4,238.405,core_CPI,2014-08-01
5,238.195,core_CPI,2014-07-01
6,237.837,core_CPI,2014-06-01
7,237.529,core_CPI,2014-05-01
8,237.072,core_CPI,2014-04-01
9,236.625,core_CPI,2014-03-01
10,236.185,core_CPI,2014-02-01
11,235.961,core_CPI,2014-01-01
12,235.759,core_CPI,2013-12-01
13,235.359,core_CPI,2013-11-01
14,234.921,core_CPI,2013-10-01
15,234.700,core_CPI,2013-09-01
16,234.336,core_CPI,2013-08-01
17,233.880,core_CPI,2013-07-01
18,233.350,core_CPI,2013-06-01
19,232.996,core_CPI,2013-05-01
20,232.832,core_CPI,2013-04-01
21,232.794,core_CPI,2013-03-01
22,232.569,core_CPI,2013-02-01
23,232.229,core_CPI,2013-01-01
24,231.725,core_CPI,2012-12-01
25,231.330,core_CPI,2012-11-01
26,231.024,core_CPI,2012-10-01
27,230.659,core_CPI,2012-09-01
28,230.233,core_CPI,2012-08-01
29,229.970,core_CPI,2012-07-01
30,229.623,core_CPI,2012-06-01
31,229.224,core_CPI,2012-05-01
32,228.905,core_CPI,2012-04-01
33,228.478,core_CPI,2012-03-01
34,228.034,core_CPI,2012-02-01
35,227.877,core_CPI,2012-01-01
36,227.405,core_CPI,2011-12-01
37,226.899,core_CPI,2011-11-01
38,226.506,core_CPI,2011-10-01
39,226.118,core_CPI,2011-09-01
40,225.862,core_CPI,2011-08-01
41,225.218,core_CPI,2011-07-01
42,224.697,core_CPI,2011-06-01
43,224.175,core_CPI,2011-05-01
44,223.727,core_CPI,2011-04-01
45,223.454,core_CPI,2011-03-01
46,223.213,core_CPI,2011-02-01
47,222.803,core_CPI,2011-01-01
48,222.343,core_CPI,2010-12-01
49,222.149,core_CPI,2010-11-01
50,221.830,core_CPI,2010-10-01
51,221.711,core_CPI,2010-09-01
52,221.509,core_CPI,2010-08-01
53,221.363,core_CPI,2010-07-01
54,221.194,core_CPI,2010-06-01
55,220.962,core_CPI,2010-05-01
56,220.822,core_CPI,2010-04-01
57,220.783,core_CPI,2010-03-01
58,220.731,core_CPI,2010-02-01
59,220.633,core_CPI,2010-01-01
60,220.881,core_CPI,2009-12-01
61,220.666,core_CPI,2009-11-01
62,220.501,core_CPI,2009-10-01
63,219.920,core_CPI,2009-09-01
64,219.496,core_CPI,2009-08-01
65,219.263,core_CPI,2009-07-01
66,219.112,core_CPI,2009-06-01
67,218.904,core_CPI,2009-05-01
68,218.706,core_CPI,2009-04-01
69,218.253,core_CPI,2009-03-01
70,217.792,core_CPI,2009-02-01
71,217.346,core_CPI,2009-01-01
72,216.925,core_CPI,2008-12-01
73,216.947,core_CPI,2008-11-01
74,216.788,core_CPI,2008-10-01
75,216.713,core_CPI,2008-09-01
76,216.393,core_CPI,2008-08-01
77,215.965,core_CPI,2008-07-01
78,215.424,core_CPI,2008-06-01
79,214.936,core_CPI,2008-05-01
80,214.560,core_CPI,2008-04-01
81,214.420,core_CPI,2008-03-01
82,213.939,core_CPI,2008-02-01
83,213.771,core_CPI,2008-01-01
84,213.168,core_CPI,2007-12-01
85,212.660,core_CPI,2007-11-01
86,212.077,core_CPI,2007-10-01
87,211.554,core_CPI,2007-09-01
88,211.119,core_CPI,2007-08-01
89,210.773,core_CPI,2007-07-01
90,210.392,core_CPI,2007-06-01
91,210.058,core_CPI,2007-05-01
92,209.747,core_CPI,2007-04-01
93,209.418,core_CPI,2007-03-01
94,209.135,core_CPI,2007-02-01
95,208.600,core_CPI,2007-01-01
96,208.1,core_CPI,2006-12-01
97,207.8,core_CPI,2006-11-01
98,207.6,core_CPI,2006-10-01
99,207.2,core_CPI,2006-09-01
100,206.8,core_CPI,2006-08-01
101,206.3,core_CPI,2006-07-01
102,205.9,core_CPI,2006-06-01
103,205.4,core_CPI,2006-05-01
104,204.8,core_CPI,2006-04-01
105,204.3,core_CPI,2006-03-01
106,203.6,core_CPI,2006-02-01
107,203.2,core_CPI,2006-01-01
108,202.8,core_CPI,2005-12-01
109,202.5,core_CPI,2005-11-01
110,202.0,core_CPI,2005-10-01
111,201.3,core_CPI,2005-09-01
112,201.1,core_CPI,2005-08-01
113,200.9,core_CPI,2005-07-01
114,200.6,core_CPI,2005-06-01
115,200.5,core_CPI,2005-05-01
116,200.2,core_CPI,2005-04-01
117,200.1,core_CPI,2005-03-01
118,199.4,core_CPI,2005-02-01
119,199.0,core_CPI,2005-01-01
120,198.6,core_CPI,2004-12-01
121,198.3,core_CPI,2004-11-01
122,197.9,core_CPI,2004-10-01
123,197.5,core_CPI,2004-09-01
124,196.9,core_CPI,2004-08-01
125,196.8,core_CPI,2004-07-01
126,196.6,core_CPI,2004-06-01
127,196.2,core_CPI,2004-05-01
128,195.9,core_CPI,2004-04-01
129,195.5,core_CPI,2004-03-01
130,194.9,core_CPI,2004-02-01
131,194.6,core_CPI,2004-01-01
132,194.2,core_CPI,2003-12-01
133,194.0,core_CPI,2003-11-01
134,194.0,core_CPI,2003-10-01
135,193.7,core_CPI,2003-09-01
136,193.6,core_CPI,2003-08-01
137,193.4,core_CPI,2003-07-01
138,193.0,core_CPI,2003-06-01
139,192.9,core_CPI,2003-05-01
140,192.5,core_CPI,2003-04-01
141,192.5,core_CPI,2003-03-01
142,192.5,core_CPI,2003-02-01
143,192.4,core_CPI,2003-01-01
144,192.1,core_CPI,2002-12-01
145,191.9,core_CPI,2002-11-01
146,191.5,core_CPI,2002-10-01
147,191.3,core_CPI,2002-09-01
148,191.1,core_CPI,2002-08-01
149,190.5,core_CPI,2002-07-01
150,190.2,core_CPI,2002-06-01
151,190.0,core_CPI,2002-05-01
152,189.7,core_CPI,2002-04-01
153,189.2,core_CPI,2002-03-01
154,189.1,core_CPI,2002-02-01
